;Adresse;CP;Ville;Latitude;Longitude;Nutella;Riz;Pates;Beurre;Caprice des dieux;Papier toilette;Pain de mie
1522; Rue Docteur Paumelle Place Du Marche;76280;Gonneville-la-Mallet ;49.64049;0.22268;4.65;1.59;1.59;;2.99;2.29;1.25
1523; Rue Du 11 Novembre;62240;Desvres ;50.6689704;1.8380255;4.65;1.59;1.59;2.8;2.99;2.29;1.35
1524; Rue Du 19 Mars 1862;38360;Sassenage ;45.21783;5.66193;;1.65;1.59;;;2.29;1.29
1525; Rue Du 21 Mai 1940;62990;Beaurainville ;50.42191;1.89169;4.69;1.59;1.59;;2.99;2.09;1.25
1526; Rue Du 8 Mai;09300;Lavelanet ;42.92869;1.85776;4.65;1.59;1.55;2.2;2.99;2.09;1.25
1527; Rue Du Champ Des Oiseaux 0;76230;Bois-Guillaume ;49.457126;1.095102;5.09;2.16;;2.67;3.1;;
1528; Rue Du Chateau D'yvours;69540;Irigny ;45.68875;4.82834;;1.59;1.55;;2.99;2.15;1.25
1529; Rue Du Clos Gerard;35440;Montreuil-sur-Ille ;48.310288;-1.666131;4.99;2.14;1.8;;2.99;2.29;1.26
1530; Rue Du Creux;63200;Riom ;45.887979;3.122303;4.65;;;;;2.09;1.25
1531; Rue Du Curtil Canot;71380;Saint-Marcel ;46.77784;4.89605;4.65;1.59;1.55;;2.95;1.89;1.25
1532; Rue Du Docteur Menu Quartier Champagne;02000;Laon ;49.564009;3.645957;4.65;1.59;1.39;;2.99;4.18;1.25
1533; Rue Du Docteur Thierry 0;55300;Saint-Mihiel ;48.888201;5.543787;4.65;1.59;;;2.99;2.15;1.25
1534; Rue Du Faubourg De Chavenay;51700;Dormans ;49.07287;3.63816;4.65;1.49;;;2.89;1.99;1.25
1535; Rue Du General De Gaulle;50300;Avranches ;48.6871;-1.3641;4.65;1.65;1.65;2.49;;2.29;1.29
1536; Rue Du General Leclerc;61500;Sées ;48.59956;0.17114;4.65;2.07;1.76;2.87;3.0;2.15;1.25
1537; Rue Du Grand Launay Cc Grand Maine;49000;Angers ;47.46656;-0.59414;4.6;1.49;1.55;2.29;2.89;1.99;1.25
1538; Rue Du Loup Pendu;14790;Verson ;49.1562;-0.45501;4.99;2.14;1.8;2.65;3.06;2.29;1.26
1539; Rue Du Maillet Cc Geric;57100;Thionville ;49.354342;6.141034;4.6;1.59;1.59;2.29;2.99;2.15;1.25
1540; Rue Du Maillon;76430;Saint-Romain-de-Colbosc ;49.52632;0.36436;4.75;1.59;1.42;;2.99;2.29;1.35
1541; Rue Du Marche Palais Josephine;06240;Beausoleil ;43.7428596;7.4263077;5.09;2.14;1.82;;3.25;;1.3
1542; Rue Du Moulin;01190;Pont-de-Vaux ;46.4327438;4.9368995;4.99;1.96;1.96;2.76;2.95;2.12;1.33
1543; Rue Du Murier Cc Mayol;83000;Toulon ;43.12025;5.938293;4.6;1.59;1.55;;2.99;2.15;1.25
1544; Rue Du Parterre;39130;Clairvaux-les-Lacs ;46.5759275;5.7510722;5.58;2.15;2.1;3.0;;;
1545; Rue Du Perre Zae Des Hauts De Rubelles;77950;Rubelles ;48.55207;2.67213;4.65;1.59;;;2.95;2.09;1.25
1546; Rue Du Petit Parc Zac De Villarceau;77150;Lésigny ;48.747;2.61549;4.65;1.59;;;2.99;2.15;1.25
1547; Rue Du Point Du Jour;35890;Laillé ;47.97835;-1.71434;4.65;1.59;1.39;;2.95;1.99;1.25
1548; Rue Du Pre Catelan;59110;La Madeleine ;50.653815;3.061111;4.65;1.59;1.55;;2.99;1.99;1.25
1549; Rue Du Rival;42210;Montrond-les-Bains ;45.64318;4.23201;4.65;1.59;1.43;;;2.15;1.25
1550; Rue Du Val D'orleans;45140;Ingré ;47.924231;1.845852;4.65;1.59;1.59;2.21;2.99;2.29;1.25
1551; Rue Edouard Vaillant Champ De Foire;03600;Commentry ;46.29397;2.74156;;1.59;1.39;;2.95;1.99;1.25
1552; Rue Emile Damecourt;14450;Grandcamp-Maisy ;49.3849004;-1.0519025;;1.79;1.9;2.79;3.05;2.4;1.29
1553; Rue Emile Dehousse Rn 176;50220;Ducey-Les Chéris ;48.617793;-1.27986;4.65;1.59;1.59;2.45;2.99;4.3;1.25
1554; Rue Emile Zola;59215;Abscon ;50.336251;3.302003;5.01;1.59;1.55;2.39;2.89;2.15;1.29
1555; Rue Ernest Renan;31220;Cazères ;43.21088;1.08375;4.65;1.59;1.55;;2.95;1.99;1.25
1556; Rue Ernest Renan Cc St Alexandre;35800;Dinard ;48.63076;-2.07145;4.65;1.59;1.59;2.45;;1.99;1.25
1557; Rue Etienne Dolet Forges;18100;Vierzon ;47.2149109;2.1025582;4.65;1.59;;2.21;2.99;2.09;1.25
1558; Rue Eugene Casella;18700;Aubigny-sur-Nère ;47.480572;2.426954;4.65;1.49;;2.21;2.99;1.99;1.25
1559; Rue Eugene De St Fuscien;60210;Grandvilliers ;49.66077;1.94093;4.65;1.49;1.39;;2.99;2.09;1.25
1560; Rue Felix Arnaudin;40160;Ychoux ;44.3283618;-0.9626867;5.53;2.07;2.2;;3.48;2.4;
1561; Rue Fernand Bar;62400;Béthune ;50.53369;2.63644;4.65;1.65;1.59;2.45;2.99;2.29;1.29
1562; Rue Francois Durand;23300;La Souterraine ;46.231093;1.484143;4.65;1.49;;;2.89;1.99;1.25
1563; Rue Gaetan Rondeau Cc Beaulieu Centre;44000;Nantes ;47.20665;-1.53378;4.6;1.45;1.59;2.29;2.89;2.15;1.29
1564; Rue Gambetta;37110;Château-Renault ;47.59682;0.91382;4.65;1.59;1.39;2.21;2.89;2.15;1.25
1565; Rue Georges Clemenceau;63190;Lezoux ;45.82699;3.37275;4.65;1.49;1.55;2.39;2.99;1.99;1.25
1566; Rue Helene De Tournon;07300;Tournon-sur-Rhône ;45.053978;4.838624;4.65;1.49;1.55;2.39;2.89;1.89;1.25
1567; Rue Henri Antoine Lieu Dit Moulin Paradou;81230;Lacaune ;43.709429;2.698057;4.75;1.59;1.43;;2.99;2.15;1.25
1568; Rue Henri Barbusse;62860;Écourt-Saint-Quentin ;50.249501396755804;3.0684292397496766;4.85;2.07;1.76;2.87;3.07;;1.28
1569; Rue Henri Dunant;80160;Conty ;49.7385;2.15356;;2.07;1.76;2.87;2.99;2.13;1.28
1570; Rue Jean Baptiste Berlier;42800;Rive-de-Gier ;45.52601;4.60841;4.65;1.59;1.43;;2.99;2.09;1.25
1571; Rue Jean Bigot;63500;Issoire ;45.54848;3.26237;4.6;1.59;1.59;;;1.99;1.25
1572; Rue Jean De La Fontaine;42300;Mably ;46.066106;4.060115;;1.49;1.55;;2.99;2.15;1.25
1573; Rue Jean Louis Paguenaud;87000;Limoges ;45.84899;1.25964;4.65;;;2.21;2.95;2.09;1.25
1574; Rue Jean Moulin Za Puits;63700;Saint-Éloy-les-Mines ;46.15908;2.83736;4.65;1.59;;2.45;2.99;2.09;1.25
1575; Rue Jeanne Pinet Zac De L'aunaie;91610;Ballancourt-sur-Essonne ;48.529843;2.388514;4.65;1.59;1.65;2.21;2.99;;1.25
1576; Rue Joel Letheule Cc St Quentin En Yvelines;78180;Montigny-le-Bretonneux ;48.784646;2.043219;4.6;1.59;1.59;2.29;2.99;2.29;
1577; Rue Joseph Grenouillet;38780;Pont-Évêque ;45.52825;4.91481;;1.65;1.54;;3.15;2.39;1.35
1578; Rue Juliette Adam;60410;Verberie ;49.30878;2.73011;5.32;;2.04;;3.13;2.17;1.3
1579; Rue Lavoisier;59112;Annoeullin ;50.527003;2.942582;4.65;1.59;1.55;;2.99;2.09;1.25
1580; Rue Le Pont Rose;50270;Barneville-Carteret ;49.384941;-1.753497;4.65;1.59;1.59;;2.99;2.15;1.25
1581; Rue Leon Meisserel Cc St Barnabe;13012;Marseille ;43.3048608;5.4184888;4.75;1.59;1.59;2.21;2.99;2.15;1.25
1582; Rue Les Voies Vaches;78840;Freneuse ;49.03703;1.59215;4.65;1.59;;;2.99;;1.25
1583; Rue Loigny La Bataille;28150;Les Villages Vovéens ;48.267137;1.631498;4.65;1.49;1.43;2.21;2.89;1.99;
1584; Rue Louis Aragon;57185;Vitry-sur-Orne ;49.273176;6.117897;4.99;1.75;1.9;2.59;;2.35;1.25
1585; Rue Louis Deffontaines;59780;Baisieux ;50.61532;3.23636;4.65;1.59;1.55;2.45;2.99;2.15;1.25
1586; Rue Louis Denoval;60540;Bornel ;49.200256;2.202914;5.01;;1.76;2.87;3.07;2.13;1.28
1587; Rue Louis Desprez;10200;Bar-sur-Aube ;48.232867309446746;4.706930080518447;4.65;1.59;1.55;;2.95;1.99;1.25
1588; Rue Marguerite De Salins;21160;Marsannay-la-Côte ;47.27954;5.003037;;;2.04;2.93;;2.28;1.46
1589; Rue Marie Lietard Les Marichelles;62800;Liévin ;50.421047;2.769848;4.6;1.49;1.55;2.39;2.99;;1.29
1590; Rue Masonod Cc Le Cret;01110;Hauteville-Lompnes ;45.978277;5.600312;4.79;1.65;1.45;2.45;2.99;2.29;1.29
1591; Rue Maurice Lacoque;71250;Cluny ;46.4386222;4.6486628;4.65;1.59;1.45;;2.99;2.29;1.29
1592; Rue Moulin Gillier;42290;Sorbiers ;45.48141;4.44436;;1.59;1.55;;2.99;2.09;1.25
1593; Rue Neuve Rn 14;95650;Puiseux-Pontoise ;49.055678;2.019767;4.65;1.49;1.45;;2.89;2.15;
1594; Rue Nicolas Garcot;17440;Aytré ;46.139193;-1.143751;4.65;1.49;1.39;;2.95;1.99;1.25
1595; Rue Nouvelle;80290;Poix-de-Picardie ;49.77613;1.978285;4.65;1.49;1.39;;2.99;1.99;
1596; Rue Pasteur;59239;Thumeries ;50.4751475;3.05188;4.65;1.59;1.45;;2.99;2.4;1.29
1597; Rue Pierre Groues;04400;Barcelonnette ;44.384809;6.65142;4.79;1.65;1.59;;3.15;2.29;1.29
1598; Rue Pierre Semard;59490;Somain ;50.357859;3.277447;4.65;1.59;1.59;;2.99;2.15;1.25
1599; Rue Raoul Lebeurre;62126;Wimille ;50.764939;1.617889;4.65;1.59;1.59;;2.99;2.29;1.29
1600; Rue Raymond Pellier;22500;Paimpol ;48.771873;-3.03854;4.6;1.45;1.55;2.39;2.95;1.89;1.25
1601; Rue Regis Corselle;59420;Mouvaux ;50.702178;3.13634;5.13;2.14;1.82;2.48;3.25;2.21;1.3
1602; Rue Ronnenberg;76480;Duclair ;49.48089;0.87263;4.65;1.59;1.55;2.39;2.89;2.09;1.25
1603; Rue Sadi Carnot Zac De Contoy;02120;Guise ;49.901049;3.629392;4.65;1.49;1.45;;2.95;2.29;1.25
1604; Rue Salvador Allende Rd47;59151;Arleux ;50.2828561;3.1012264;4.85;2.0;1.7;2.8;2.97;2.08;1.22
1605; Rue St Alyre;63000;Clermont-Ferrand ;45.78499;3.08109;4.65;1.59;;;2.99;2.15;1.25
1606; Rue St Jean;59246;Mons-en-Pévèle ;50.479647;3.10166;5.15;1.96;1.97;2.76;3.08;2.12;1.33
1607; Rue St Laurent Route De Serquigny;27170;Beaumont-le-Roger ;49.0814;0.76569;4.65;1.59;1.55;2.45;2.99;1.99;1.25
1608; Rue St Michel;25500;Morteau ;47.05684;6.60785;4.65;1.59;1.39;;2.99;2.09;1.25
1609; Rue Ste Gertrude;76490;Rives-en-Seine ;49.5289;0.72233;4.65;1.65;1.59;;2.99;;1.35
1610; Rue Thomas Dumorey;71100;Chalon-sur-Saône ;46.774411;4.8613;;1.59;1.55;;2.99;2.29;1.25
1611; Rue Verte Lieu Dit La Ruelle Des Lierres;08400;Vouziers ;49.403542;4.696616;4.65;1.59;1.39;;2.99;2.09;1.25
1612; Rue Victor Hugo;80210;Feuquières-en-Vimeu ;50.062855;1.588264;4.65;1.59;;;2.99;2.15;1.25
1613; Rue Volta;70160;Faverney ;47.76547;6.10099;4.99;2.14;1.52;;;2.29;1.26
1614; Rue Wattine Bossut Rue De La Place;62770;Auchy-lès-Hesdin ;50.399769;2.102548;4.85;2.0;1.7;2.8;2.97;2.08;1.22
1615; Versant De L'hautil Cc Les Merisiers;95280;Jouy-le-Moutier ;49.011542;2.029055;4.65;1.65;;;2.95;2.29;1.29
1616; Z.A.Rte Conde Noireau La Criere;14410;Vassy ;48.858687;-0.749044;4.99;2.14;1.8;;3.06;2.29;1.26
1617; Za De Kerzouar;29290;Saint-Renan ;48.427386;-4.612488;4.57;1.45;1.55;2.22;2.7;1.77;1.12
1618; Za De La Burliere;13530;Trets ;43.451768;5.678604;4.65;1.59;1.55;;2.99;1.99;1.25
1619; Za Des Landelles;50560;Blainville-sur-Mer ;49.065548;-1.593413;4.65;1.59;1.55;;2.99;2.09;1.25
1620; Za Du Bois Joly - Rd 82;37320;Cormery ;47.26809;0.84053;4.89;2.09;1.76;;2.99;;1.23
1621; Za Du Moulin;05500;Saint-Bonnet-en-Champsaur ;44.674949;6.076164;4.65;1.59;1.55;;2.99;2.09;1.25
1622; Za Du Point Rouge Rue Felix Brard;27130;Verneuil S/Avre ;48.749362;0.930099;4.65;1.59;1.39;;2.89;2.09;1.25
1623; Za Kergoulinet Rue Des Artisans;44420;Mesquer ;47.394058;-2.459228;4.99;2.14;1.8;;;2.29;
1624; Za L'oree De Guignes Rue St Abdon;77390;Guignes ;48.629628;2.808861;4.6;1.49;1.55;2.2;2.85;;
1625; Za La Maladiere Rn 86;69420;Condrieu ;45.45726;4.75869;;1.59;1.55;;2.95;1.99;1.25
1626; Za La Marliere Rue Theophile Legrand;59610;Fourmies ;50.01552;4.04655;4.6;1.59;1.59;2.45;3.15;2.15;1.25
1627; Za La Plage Sud N 118;11500;Quillan ;42.893398;2.192855;4.65;1.59;1.39;;;2.09;
1628; Za Le Pre Raby;21320;Créancey ;47.245828;4.586424;;;1.88;;2.99;2.07;1.3
1629; Za Le Pre St Ancel;77510;Rebais ;48.84637;3.23281;4.65;1.59;;;2.99;2.15;1.25
1630; Za Les Champs De Berre;43240;Saint-Just-Malmont ;45.330835;4.32029;4.65;1.59;1.39;2.45;2.99;2.15;1.25
1631; Za Les Clachs Avenue De Sete;34560;Poussan ;43.475141;3.677085;;1.59;;2.21;2.99;2.15;1.25
1632; Za Les Fuseaux 23 Rue Des Chenes;44440;Riaillé ;47.517894;-1.29571;4.99;2.14;1.8;2.65;;2.29;1.26
1633; Zac Bois Fortant Cc La Croisette;08000;Charleville-Mézières ;49.73837;4.70654;4.6;1.49;1.55;2.29;2.99;1.99;1.25
1634; Zac Boulevard Ambroise Croizat Zi St Rene;59287;Guesnain ;50.346805;3.148146;4.65;1.59;1.45;2.45;2.99;2.09;1.25
1635; Zac Champ Blanchard Rue De L'europe;49400;Distré ;47.23209983855186;-0.11600834924320225;4.65;1.49;1.55;;2.89;1.79;1.25
1636; Zac Coeur De Bastide Rue Serr;33000;Bordeaux ;44.84272;-0.55955;4.65;1.65;1.54;;2.99;2.69;1.35
1637; Zac D'aulnoy Cc Briquette;59300;Aulnoy-lez-Valenciennes ;50.335944;3.518033;4.6;1.49;1.55;2.39;2.99;1.99;1.25
1638; Zac De L'arnede Impasse Arnede Haute;30210;Remoulins ;43.940441;4.574395;4.65;1.59;1.59;;2.99;2.29;1.29
1639; Zac De L'etoile Cc Mondeville 2;14120;Mondeville ;49.165919;-0.291863;;1.59;1.55;2.45;;2.15;
1640; Zac De L'ousson;01300;Belley ;45.759856;5.703307;4.6;1.59;1.55;2.45;2.99;2.15;1.25
1641; Zac De La Foulee;77100;Nanteuil-lès-Meaux ;48.936007;2.883238;;1.49;1.55;2.21;2.89;1.99;1.25
1642; Zac De La Pousaraque Rue Du 19mars62-Ch.St Michel;13180;Gignac-la-Nerthe ;43.387539;5.230447;;1.76;1.39;2.21;;;1.25
1643; Zac De La Salle Verte;29500;Ergué-Gabéric ;47.998511;-4.052164;4.65;1.49;1.55;2.39;2.89;1.99;1.25
1644; Zac De La Vatine;76130;Mont-Saint-Aignan ;49.470124;1.094351;4.6;1.49;1.55;2.39;2.89;1.99;1.25
1645; Zac De Port Marianne Jacq. Coeur Rue De Raguse;34000;Montpellier ;43.60076;3.90031;4.79;1.65;1.49;2.21;2.99;1.99;1.25
1646; Zac Des Begnennes Rue Auguste Renoir;57365;Ennery ;49.219296;6.212206;4.65;1.49;1.55;2.21;2.85;;1.25
1647; Zac Des Charbonnieres Lieu Dit Montagnes Des Chevres;30400;Villeneuve-lès-Avignon ;43.978596;4.787788;4.65;1.59;1.55;2.21;2.95;;1.25
1648; Zac Des Frais Fonds;62510;Arques ;50.738387;2.280301;4.65;1.59;1.55;2.45;2.95;1.99;1.25
1649; Zac Des Jardins;59430;St Pol S/Mer ;51.023901;2.335472;4.6;1.49;1.55;2.39;2.95;2.29;1.25
1650; Zac Des Vignes Rue Emile Zola;77124;Crégy-lès-Meaux ;48.976428;2.866317;4.65;1.65;1.59;2.21;2.99;;1.29
1651; Zac Du Clos St Martin Rue Des 3 Rodes;77000;Vaux-le-Pénil ;48.524935;2.695154;4.65;1.65;1.59;;3.15;2.29;
1652; Zac Du Coudoulet Route De Jonquieres;84100;Orange ;44.121139;4.838826;4.6;1.65;1.59;2.29;2.99;2.29;1.35
1653; Zac Du Grand Deols;36130;Déols ;46.849043;1.706175;4.65;1.59;;2.21;2.99;2.15;1.25
1654; Zac Du Pont Sans Pareil Bois En Ardres;62610;Ardres ;50.881926;1.972605;4.75;1.59;1.59;2.45;2.99;2.29;1.25
1655; Zac Du Pre Aux Moutons 2 Place De L'egalite;69480;Anse ;45.938195;4.719788;4.65;1.59;;;;2.15;1.25
1656; Zac Du Roussillon;87000;Limoges ;45.816773;1.222658;4.65;1.59;;2.21;2.95;1.99;1.25
1657; Zac Du Tou Lann;56190;Ambon ;47.560187;-2.505856;4.65;1.49;1.55;2.39;2.89;1.99;1.25
1658; Zac La Grande Borde Labege Innopole;31670;Labège ;43.549386;1.509733;4.6;1.59;1.55;;2.95;2.29;1.29
1659; Zac La Varenne Rue Francois Truffaut;63300;Thiers ;45.839022;3.508512;;1.49;1.55;;;1.89;1.25
1660; Zac Le Val Joyeux;78450;Villepreux ;48.8188507;2.0010032;4.65;1.65;;2.21;;2.29;1.35
1661; Zac Pont Des Charettes;30700;Uzès ;43.99063;4.429893;4.6;1.59;;;2.99;2.15;1.35
1662; Zac St Julien Route De Beziers;34370;Cazouls-lès-Béziers ;43.387062;3.111285;4.65;1.59;1.55;;2.95;1.99;1.25
1663; Zae Avenue De La Preuilhe;11150;Bram ;43.247468;2.0836;4.65;1.59;1.55;;2.95;;1.25
1664; Zae De L'aulnoye;77700;Coupvray ;48.896922;2.800816;4.65;1.59;;;2.99;2.09;1.25
1665; Zae Du Moulin A Huile;62340;Guînes ;50.861943;1.884906;4.65;1.59;1.59;2.45;2.95;2.29;1.25
1666; Zae Pole Mediterranee;34420;Villeneuve-lès-Béziers ;43.322444;3.290901;4.65;1.49;1.55;2.21;2.89;;1.25
1667; Zi Bois Du Chenet Route De Maisse;91490;Milly-la-Forêt ;48.39975;2.42097;4.65;1.59;1.45;;2.99;2.09;1.25
1668; Zi Callens 0;33640;Beautiran ;44.699602;-0.465403;4.65;;1.59;;2.99;2.15;1.25
1669; Zi De L'etoile;08300;Rethel ;49.521243;4.372608;4.6;1.65;1.59;2.29;2.99;2.29;1.35
1670; Zi De La Detourbe;50160;Saint-Amand-Villages ;49.045605;-0.986326;;1.49;1.39;;2.95;1.89;1.25
1671; Zi De La Porte Rouge;27150;Étrépagny ;49.302781;1.627293;4.65;1.59;1.55;;2.95;2.15;1.25
1672; Zi Des Blanchisseries;38500;Voiron ;45.385013;5.576547;4.6;1.59;1.55;2.45;3.15;2.29;1.29
1673; Zi Des Molans;72200;La Flèche ;47.7042307;-0.0929336;4.65;1.49;;;2.99;1.89;1.25
1674; Zi Du Sedour;15400;Riom-ès-Montagnes ;45.287164;2.668408;4.65;1.59;1.55;2.45;2.99;2.09;
1675; Zi Du Teinchurier 14 Rue Louis Taurisson;19100;Brive-la-Gaillarde ;45.14602;1.48422;4.6;1.59;1.55;2.25;2.99;1.99;1.25
1676; Zi La Grande Campagne Nord;76330;Nd De Gravenchon ;49.480823;0.58561;4.69;1.65;1.59;;2.99;2.29;1.35
1677; Zi La Provencale;06210;Mandelieu-la-Napoule ;43.557272;6.96911;4.65;1.59;1.45;;2.95;2.15;1.25
1678; Zi Le Patrimoine;83260;La Crau ;43.1533543;6.0669944;4.65;1.59;1.55;;2.99;2.15;1.25
1679; Zi Les Tourrades;06150;Cannes ;43.551019;6.957747;4.65;;1.59;2.21;2.89;2.29;1.29
1680; Zi Route De Thenne;80110;Moreuil ;49.789681;2.469261;4.65;;1.55;;2.89;;1.25
1681; Zi St Hermentaire Quartier Le Salamandrier;83300;Draguignan ;43.54109;6.46473;4.6;1.59;1.55;2.29;2.95;1.99;1.25
1682; Zi Sud Rue Carnot;37130;Langeais ;47.332056;0.425335;4.65;1.59;1.55;;2.95;2.09;1.25
1683; Zi Vallee Du Gier Cc Les 2 Vallees;69700;Givors ;45.584707;4.753138;;1.49;1.55;;2.99;2.15;1.29
1684; Zone Vialette;81150;Marssac-sur-Tarn ;43.915768;2.038651;5.68;2.07;2.2;2.9;3.6;;
